Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,16.3184638968954,165,1000300-23-7,3521,1478.06745196506,57.4280490554249,"N-(9,10-Dioxo-9,10-dihydro-anthracen-1-yl)-3,4-dimethoxy-benzamide",C23H17NO5,NIST17.L,187333.728988596,58050.2828156192,Sample,72101388
True,16.3927355929398,164,1000190-23-2,1692,1483.70445145613,55.3056741623602,"2-Amino-3-benzyloxy-2-methylpropionic acid, methyl ester",C12H17NO3,NIST17.L,123159.838336539,29791.26372389,Sample,72101388
True,16.6106754331355,71,1000390-71-9,2174,1500.24543319878,55.5880014195025,"Succinic acid, 2-fluorophenyl tetrahydrofurfuryl ester",C15H17FO5,NIST17.L,76892.3905087676,29729.7886731277,Sample,72101388
True,16.6447963165604,57,563-16-6,744,1502.83510615287,89.4957430401976,"Hexane, 3,3-dimethyl-",C8H18,NIST17.L,206727.81192254,81543.68406816,Sample,72101388
True,16.7215403887994,179,1000400-60-9,1460,1508.65975159917,69.0309693115761,"benzoic acid, 4-(dimethoxymethyl)-, methyl ester",C11H14O4,NIST17.L,176274.629278639,101280.299288075,Sample,72101388
True,16.7451132447382,123,1000364-19-8,1366,1510.44886082929,52.3216215631845,"4-Fluorophenethyl alcohol, TBDMS derivative",C14H23FOSi,NIST17.L,8845.51057387058,5401.26901765204,Sample,72101388
True,16.8898596128608,205,128-37-0,1513,1521.43467705399,53.3263210424024,Butylated Hydroxytoluene,C15H24O,Tesla_Libary_2021_01_01.mslibrary.xml,21754.0954486474,6768.88462050047,Sample,72101388
True,16.9940344005749,97,22581-50-6,1092,1529.34123172557,62.7118396217666,"2-Pyrazoline, 1-butyl-5-methyl-",C8H16N2,NIST17.L,215749.196441284,44236.040612305,Sample,72101388
True,17.0898212798767,83.0999984741211,1000331-08-2,1082,1536.61116924729,81.0757511118943,"Cyclobutanecarboxylic acid, 2-methoxyethyl ester",C8H14O3,NIST17.L,7836.4047874394,10297.9267111903,Sample,72101388
True,17.1739074455178,91,4537-11-5,1535,1542.99305761351,81.141308634656,"Benzene, (1-butylhexyl)-",C16H26,NIST20.L,138590.888062828,59994.3146337003,Sample,72101388
True,17.1870762546149,152,1000186-61-3,1498,1543.99253081974,56.7658291230145,"Pyrimidine, 2-(1-methylethyl)-4-hydroxy-6-[(dimethylamino)methyl]-",C10H17N3O,NIST17.L,55858.2480844308,2982.73714419447,Sample,72101388
True,17.1921550354005,71.0999984741211,593-45-3,,1544.37799508444,67.1118978512289,Octadecane                         P1197,C18H38,PMW_TOX2.L,214273.43133157,41858.2717607553,Sample,72101388
