Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,4.10236485777111,190,183607-62-7,,786.637198897799,72.2735565584218,Thionic fluoride iodide,CFIS,NIST20.L,142137.2395353,5663.54843407937,Blank,BW_2021_01_15
True,4.10458154463658,69.0999984741211,151-18-8,808,786.750335091208,65.6743311628491,3-Aminopropionitrile,C3H6N2,NIST17.L,425688.777718919,99679.7913190918,Blank,BW_2021_01_15
True,4.15593685213822,91,1000464-92-3,2931,789.371428802082,54.1412444623532,Benzyl 4-[2-oxo-2-(thiophen-2-yl)acetyl]piperazine-1-carboxylate,C18H18N2O4S,NIST17.L,312267.492667831,135964.399894129,Blank,BW_2021_01_15
True,4.18498403276343,83,539-70-8,1145,790.853950982539,62.7759330219013,"2-Methyl-6-methyleneocta-2,7-dien-4-one",C10H14O,NIST17.L,290987.143070029,146503.031862537,Blank,BW_2021_01_15
True,4.18617925409694,83.0999984741211,1000451-31-4,1848,790.914953189959,60.7882440834535,Dicyclohexyl sulfone,C12H22O2S,NIST17.L,616111.698537885,146503.031862537,Blank,BW_2021_01_15
True,4.19972761816628,105,6610-29-3,1246,791.606440274399,66.0070390784681,"Hydrazinecarbothioamide, N-methyl-",C2H7N3S,NIST17.L,190519.347611953,151469.759610406,Blank,BW_2021_01_15
True,4.22840523946487,207,206055-84-7,1765,793.070100731035,69.0867934152014,"[3-(4-Methoxyphenyl)-4,5-dihydro-1,2-oxazol-5-yl]methanol",C11H13NO3,NIST17.L,294348.674651363,679283.428177531,Blank,BW_2021_01_15
True,4.24800241670544,176,155445-47-9,1879,794.070309677589,55.8860135331528,"Furano[3,2-b]pyrrole-2-carboxhydrazide, 1,5,6-trimethyl-",C10H13N3O2,NIST17.L,215682.211602397,28929.6764858071,Blank,BW_2021_01_15
True,4.26666114695976,119,105337-18-6,1486,795.02262177349,59.1663271539271,"Ethyl 3,5-dimethylphenylacetate",C12H16O2,NIST17.L,1071739.56422215,354480.708317127,Blank,BW_2021_01_15
True,4.30844935641559,207.899993896484,73060-35-2,1267,797.155425924061,56.7308085133053,"2,2-Dimethoxy-1-oxa-2-sila-1,2-dihydronaphthalene",C10H12O3Si,NIST17.L,5698796.13792873,2797678.85578442,Blank,BW_2021_01_15
True,4.30969590254191,177,1000343-91-2,2870,797.219047667771,73.5837023144065,"Isophthalic acid, ethyl tridec-2-ynyl ester",C23H32O4,NIST17.L,1061959.40444651,446998.872719727,Blank,BW_2021_01_15
True,4.34556429886457,191,1000282-46-8,1426,799.049713914244,58.290584534435,1-Benzyloxy-1-ethyl-1-silacyclopentane,C13H20OSi,NIST17.L,6912316.24492209,1815983.47635449,Blank,BW_2021_01_15
True,4.34581720805026,209,541-05-9,851,799.062621999275,62.9782790443825,"Cyclotrisiloxane, hexamethyl-",C6H18O3Si3,NIST17.L,17735062.4314869,3099311.50108722,Blank,BW_2021_01_15
True,4.35886776128763,208.900009155273,541-05-9,851,799.728701605805,76.139655178215,"Cyclotrisiloxane, hexamethyl-",C6H18O3Si3,NIST17.L,26001695.3154386,2998139.03457929,Blank,BW_2021_01_15
