Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,12.574164182587,97.0999984741211,3385-21-5,1129,1224.75956409579,67.0468566005298,"1,3-Cyclohexanediamine",C6H14N2,NIST17.L,66780.1609084455,14824.1508629152,Blank,BW_2021_12_15
True,12.5836841399925,55,59819-62-4,746,1225.38446215482,61.2876762268115,"2-Propen-1-one, 1-cyclopropyl-",C6H8O,NIST17.L,44228.6563764855,7488.36983121543,Blank,BW_2021_12_15
True,12.6385915934188,135,95-16-9,1229,1228.9886338555,77.248097540906,Benzothiazole,C7H5NS,Tesla_Libary_2021_01_01.mslibrary.xml,162047.035247749,60800.8145785527,Blank,BW_2021_12_15
True,12.7065292147752,70.0999984741211,42928-87-0,1208,1233.44811680406,90.2972679661836,4-(Prop-2-enoyloxy)octane,C11H20O2,NIST17.L,258268.422853461,57394.2776684263,Blank,BW_2021_12_15
True,12.8414404313767,83,4292-75-5,1237,1242.30380321159,79.7138783646267,"Cyclohexane, hexyl-",C12H24,NIST20.L,51754.8465390843,24659.463479419,Blank,BW_2021_12_15
True,12.8419700330698,83.0999984741211,7223-38-3,565,1242.33856671482,68.9639124250999,"2-Propyn-1-amine, N,N-dimethyl-",C5H9N,NIST17.L,60986.4774806375,24659.463479419,Blank,BW_2021_12_15
True,12.9175991937179,59.0999984741211,29911-28-2,1238,1247.3029288104,87.0581168671478,1-[(1-Butoxy-2-propanyl)oxy]-2-propanol,C10H22O3,Tesla_Libary_2021_01_01.mslibrary.xml,375847.160148256,199251.92053902,Blank,BW_2021_12_15
True,12.9922187171353,59,106-62-7,1046,1252.20101746388,88.7274198405019,"1-Propanol, 2-(2-hydroxypropoxy)-",C6H14O3,NIST17.L,623129.133126508,362997.866172558,Blank,BW_2021_12_15
True,12.9922195185695,59.0999984741211,29911-28-2,1238,1252.2010700707,87.9680960420969,"2-Propanol, 1-(2-butoxy-1-methylethoxy)-",C10H22O3,NIST17.L,736084.657454323,366119.036579644,Blank,BW_2021_12_15
True,13.049261244997,57.0999984741211,6044-71-9,1251,1255.945337257,69.3597897961054,"Dodecane, 6-methyl-",C13H28,NIST20.L,82376.5849773375,31828.186169242,Blank,BW_2021_12_15
True,13.0950932197382,126,0-00-0,,1258.95378685793,66.1666463711124,AMITROL-ACETYL                                                                                                                                                                                                                                                 ,C6H8N4O2                                                                                                                                                                                                                                                       ,HPPEST.L,23115.7173547222,7293.3904803468,Blank,BW_2021_12_15
True,13.1567314655062,71.0999984741211,6117-97-1,1259,1262.9997734629,66.2794031241693,"Dodecane, 4-methyl-",C13H28,NIST20.L,56174.1299102061,17446.7941136641,Blank,BW_2021_12_15
True,13.1893602924728,165,1000366-03-9,1200,1265.14155727258,61.1882660336987,1-(5'-methylfurfuryl)pyrrolidine,C10H15NO,NIST17.L,25445.0911548634,10803.2513569334,Blank,BW_2021_12_15
True,13.2325636473245,85,62238-13-5,1466,1267.97746203986,81.3356671135843,"Decane, 2,3,7-trimethyl-",C13H28,NIST17.L,151309.5892675,23632.5141145878,Blank,BW_2021_12_15
True,13.2329043410505,85.0999984741211,25117-31-1,1348,1267.9998254643,79.5239337873164,"Tridecane, 5-methyl-",C14H30,NIST17.L,126382.515058313,23632.5141145878,Blank,BW_2021_12_15
True,13.334215587084,85.0999984741211,1000427-88-2,1224,1274.64998137445,61.8245053713271,"2,4,7-Octanetrione",C8H12O3,NIST17.L,30414.7629661304,15986.7432048969,Blank,BW_2021_12_15
True,13.3771807393421,71,62016-30-2,966,1277.47025032194,90.1687003870925,"Octane, 2,3,3-trimethyl-",C11H24,NIST17.L,296640.103702166,87932.1048786101,Blank,BW_2021_12_15
True,13.3773028563234,71.0999984741211,17312-76-4,1229,1277.47826618392,87.4494430919699,"Undecane, 6,6-dimethyl-",C13H28,NIST17.L,283924.737790181,87932.1048786101,Blank,BW_2021_12_15
True,13.4907705717221,71.0999984741211,4282-42-2,1342,1284.92638302891,68.0462925000997,"Nonane, 1-iodo-",C9H19I,NIST17.L,69299.9177468064,24592.0902532314,Blank,BW_2021_12_15
True,13.4911909031062,71,62185-53-9,1185,1284.95397393662,66.199622469542,"Nonane, 5-(2-methylpropyl)-",C13H28,NIST17.L,75437.3410653465,24592.0902532314,Blank,BW_2021_12_15
True,13.7414428112768,142,90-12-0,1307,1301.3807209297,55.736625984944,1-Methylnaphthalene                 P566,C11H10,Tesla_Libary_2021_01_01.mslibrary.xml,98871.7520274691,14524.9695842896,Blank,BW_2021_12_15
True,13.7895874820238,57,629-50-5,1300,1304.54097785324,97.4915913970722,Tridecane,C13H28,Tesla_Libary_2021_01_01.mslibrary.xml,1074951.81063699,248314.887480658,Blank,BW_2021_12_15
True,13.9641405098603,71.0999984741211,637-84-3,2616,1315.99878629159,71.4879528761897,Glycylglycylglycylglycine,C8H14N4O5,NIST17.L,53564.3918302013,15078.4288385932,Blank,BW_2021_12_15
True,14.06418318775,98.0999984741211,107770-99-0,1285,1322.56567231542,63.1583087518995,"3,5-Dimethyldodecane",C14H30,NIST17.L,62239.9093688213,5397.68866805532,Blank,BW_2021_12_15
True,14.0641848779037,57,871-83-0,964,1322.56578325855,77.9126152281193,"Nonane, 2-methyl-",C10H22,NIST17.L,62087.8047472435,16710.4843486023,Blank,BW_2021_12_15
True,14.1899977597406,71.0999984741211,1000309-19-4,2469,1330.82424727392,79.0807483351391,"Sulfurous acid, 2-ethylhexyl undecyl ester",C19H40O3S,NIST17.L,87117.0866542964,12505.0897010511,Blank,BW_2021_12_15
True,14.2275961899962,73.0999984741211,540-97-6,1335,1333.29224004833,85.8094375915954,Dodecamethylcyclohexasiloxane,C12H36O6Si6,Tesla_Libary_2021_01_01.mslibrary.xml,159984.159965081,29711.2800396476,Blank,BW_2021_12_15
True,14.441178523955,83,5617-41-4,1345,1347.31196516364,61.9592581927969,Heptylcyclohexane,C13H26,NIST20.L,104371.882677993,32358.4120578156,Blank,BW_2021_12_15
True,14.4890718640596,138,88725-82-0,1520,1350.45572453116,65.2989943537233,"2,4,4-Trimethyl-3-(3-methylbutyl)cyclohex-2-enone",C14H24O,NIST17.L,170360.489240913,20621.8775609817,Blank,BW_2021_12_15
True,14.5535023877469,103,102-76-1,1350,1354.68499862134,92.9544407821926,Triacetin,C9H14O6,Tesla_Libary_2021_01_01.mslibrary.xml,160461.631553171,48216.1513873122,Blank,BW_2021_12_15
True,14.5799060843262,85,17312-68-4,1229,1356.41815960525,66.9158876087722,"Undecane, 4,4-dimethyl-",C13H28,NIST17.L,55582.990389161,14162.7032773185,Blank,BW_2021_12_15
True,14.6243612049158,88,72361-12-7,1207,1359.33623133469,62.5998942156481,"2-Furanone, 3-amino-4-chloro-",C4H4ClNO2,NIST17.L,34789.0957111499,7399.45367810053,Blank,BW_2021_12_15
True,14.722514701847,57.0999984741211,113604-56-1,647,1365.77910992197,79.5254554537577,"1,2,3-Trimethyldiaziridine",C4H10N2,NIST17.L,54193.8024269437,11260.8993730248,Blank,BW_2021_12_15
True,14.8280702928625,57,58163-56-7,,1372.70786822791,59.0811751923178,"Borinic acid, diethyl-, (2-ethyl-1,3,2-dioxaborolan-4-yl)methyl ester",C9H20B2O3,NIST20.L,22220.6945693047,6641.60003752516,Blank,BW_2021_12_15
True,14.9277024398864,71.0999984741211,77-68-9,1374,1379.24780665837,78.2460875659336,"Propanoic acid, 2-methyl-, 3-hydroxy-2,2,4-trimethylpentyl ester",C12H24O3,NIST20.L,296466.880812356,62766.190307447,Blank,BW_2021_12_15
True,14.9610233643794,164,1486-01-7,1375,1381.43502033528,95.7392660123677,ISTD Biphenyl d10,C12D10,Tesla_Libary_2021_01_01.mslibrary.xml,1962879.21141422,747559.038877016,Blank,BW_2021_12_15
True,14.9620721194237,161.899993896484,81282-39-5,1466,1381.50386150374,54.1770191883469,"Histamine, 5-bromo-",C5H8BrN3,NIST17.L,646432.980078406,252185.591602908,Blank,BW_2021_12_15
True,15.1364111792184,83.0999984741211,1120-36-1,1392,1392.94762489878,92.9299131094357,1-Tetradecene,C14H28,Tesla_Libary_2021_01_01.mslibrary.xml,513850.677632637,62718.1145691501,Blank,BW_2021_12_15
True,15.2456388597606,57,629-59-4,1400,1400.13576910314,94.229268678056,Tetradecane,C14H30,Tesla_Libary_2021_01_01.mslibrary.xml,715018.846844585,147243.407888612,Blank,BW_2021_12_15
True,15.3007966221508,77,7422-80-2,1109,1404.32207822331,50.0536987724825,"Hydrazine, 1,1-dibutyl-",C8H20N2,NIST17.L,12761.1991916263,2976.97130957034,Blank,BW_2021_12_15
True,15.480683496706,84.0999984741211,57597-62-3,851,1417.97495373743,51.8991437066067,"Propanenitrile, 3,3-dimethoxy-",C5H9NO2,NIST17.L,16314.8084915195,3465.65287805173,Blank,BW_2021_12_15
True,15.8262697863572,91,1000318-53-6,2248,1444.203919045,60.9022273366035,1-Benzyl-5-nitro-1H-benzoimidazole,C14H11N3O2,NIST17.L,138794.541952024,15961.9839216615,Blank,BW_2021_12_15
True,16.1057580485444,85.0999984741211,129604-54-2,2313,1465.41624184919,50.52839603585,"Piperazine, 1-(9-fluorenyl)-",C17H18N2,NIST17.L,17727.4738677866,5709.22526304761,Blank,BW_2021_12_15
True,16.2517615774142,121,1000426-42-4,1784,1476.49747281287,61.5839988525019,6-Hydroxy-7-methoxycoumarin,C10H8O4,NIST17.L,124454.581376308,13082.4391328751,Blank,BW_2021_12_15
True,16.2562460916544,177,719-22-2,1472,1476.83783402496,65.396405760191,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",C14H20O2,Tesla_Libary_2021_01_01.mslibrary.xml,460738.322000549,40553.5762879025,Blank,BW_2021_12_15
True,16.2750671669489,69,61142-20-9,1213,1478.26629732265,58.6961345787519,"Cyclohexane, (4-methylpentyl)-",C12H24,NIST17.L,377582.071388589,52325.7940974652,Blank,BW_2021_12_15
True,16.2763998632355,165,10396-80-2,1475,1478.36744498306,77.1385682932486,"2,6-Di-tert-butyl-4-hydroxy-4-methylcyclohexa-2,5-dien-1-one",C15H24O2,NIST20.L,1607614.42458308,47694.866191211,Blank,BW_2021_12_15
True,16.5704508099012,71.0999984741211,3695-29-2,1069,1500.68503196412,54.7661583820111,5-Iodopentan-2-one,C5H9IO,NIST17.L,103751.83274357,21917.6167630712,Blank,BW_2021_12_15
True,16.5706725245919,71,102-67-0,,1500.70185944572,52.2634717152055,"Aluminum, tripropyl-",C9H21Al,NIST20.L,100324.988276014,21917.6167630712,Blank,BW_2021_12_15
True,16.6117423454775,146.900009155273,107-50-6,1502,1503.8189359602,80.5523219172706,"Cycloheptasiloxane, tetradecamethyl-",C14H42O7Si7,Tesla_Libary_2021_01_01.mslibrary.xml,403194.35288545,35844.4457347815,Blank,BW_2021_12_15
True,16.7926242208827,190.900009155273,96-76-4,1514,1517.54732906155,96.0521400824491,"2,4-Di-tert-butylphenol",C14H22O,Tesla_Libary_2021_01_01.mslibrary.xml,1990331.10935505,906027.80951448,Blank,BW_2021_12_15
True,16.7974852793778,118,14345-95-0,1316,1517.91626885587,54.3915841714708,5-Chloro-2-thiophenecarbaldehyde oxime,C5H4ClNOS,NIST17.L,140701.823499951,3112.38050843951,Blank,BW_2021_12_15
True,16.962943321999,68,1000355-93-5,2369,1530.47403920073,54.2433084929161,"Sebacic acid, 3-methylbut-3-enyl pentyl ester",C20H36O4,NIST17.L,39445.6517999481,5614.70835858097,Blank,BW_2021_12_15
True,17.1287044109533,91,4537-14-8,1628,1543.05480985548,65.7831604585996,"Benzene, (1-pentylhexyl)-",C17H28,NIST17.L,67077.745014285,36625.6469575142,Blank,BW_2021_12_15
True,17.149679599177,71,17302-01-1,953,1544.64676387887,82.0701698056903,3-Ethyl-3-methylheptane,C10H22,NIST17.L,110354.471510025,22554.3297451175,Blank,BW_2021_12_15
True,17.2397835976641,91,4537-12-6,1546,1551.4853877513,83.7907070712298,"Benzene, (1-propylheptyl)-",C16H26,NIST20.L,69646.3511168428,31757.0694786041,Blank,BW_2021_12_15
True,17.2901732865761,55.0999984741211,1000278-88-3,1622,1555.3098143617,64.7285204984027,"2-Thiophenecarboxylic acid, cyclohexyl ester",C11H14O2S,NIST17.L,58928.31969276,9878.58260064708,Blank,BW_2021_12_15
True,17.4774306156232,91,4621-36-7,1568,1569.52208531758,81.6669894651246,"Benzene, (1-ethyloctyl)-",C16H26,NIST20.L,103965.741451881,35591.0778084833,Blank,BW_2021_12_15
True,17.5790974280713,83.0999984741211,1502-38-1,999,1577.23829217094,81.3628127546336,"Cyclooctane, methyl-",C9H18,NIST17.L,176180.143504912,18003.1256863402,Blank,BW_2021_12_15
True,17.6250461795405,115,1000359-51-0,1782,1580.72566491778,62.1245998071545,"Glutaric acid, isobutyl 2-methylpent-3-yl ester",C15H28O4,NIST17.L,39501.6643638096,15749.8893416425,Blank,BW_2021_12_15
True,17.7869302997588,97,629-73-2,1592,1593.01218524629,88.6710901450168,Cetene,C16H32,Tesla_Libary_2021_01_01.mslibrary.xml,1492394.82684945,185792.01253931,Blank,BW_2021_12_15
True,17.8777260785743,57.0999984741211,544-76-3,1600,1599.90331317567,95.0428825067738,Hexadecane,C16H34,NIST20.L,3737204.41017533,738939.323481949,Blank,BW_2021_12_15
True,17.8843758380494,149,84-66-2,1598,1600.45858817093,95.6900125513861,Diethyl phthalate,C12H14O4,Tesla_Libary_2021_01_01.mslibrary.xml,2381276.22991907,1215253.5724793,Blank,BW_2021_12_15
True,17.939634058179,105,1000406-96-0,2180,1605.17241434374,70.3946833101673,"Hydratropic acid, undec-2-en-1-yl ester",C20H30O2,NIST17.L,476889.339263602,127019.049121103,Blank,BW_2021_12_15
True,18.0245106377757,141.099990844727,1000306-49-5,1612,1612.41284737656,58.7389683585506,"5,5-Tetramethylenebarbituric acid",C8H10N2O3,NIST20.L,41593.7987380687,25630.1842137455,Blank,BW_2021_12_15
True,18.0821620645989,97,345950-83-6,2495,1617.330827073,70.5641710733063,"Pyrazole, 5-methyl-3,4-dinitro-1-(piperidinoylmethyl)-",C11H15N5O5,NIST17.L,79143.2976596133,12006.0233134839,Blank,BW_2021_12_15
True,18.0824648857461,97.0999984741211,255885-37-1,1280,1617.35665936087,71.7263934853421,"Cyclooctane, 1-methyl-3-propyl-",C12H24,NIST17.L,80616.9004653836,12006.0233134839,Blank,BW_2021_12_15
True,18.276462059129,59,123-39-7,809,1633.90567145714,64.5571063950366,"Formamide, N-methyl-",C2H5NO,NIST17.L,60507.4380440588,48860.8180867846,Blank,BW_2021_12_15
True,18.2765135311409,59.0999984741211,3298-40-6,989,1633.9100622992,89.1604843150314,"Propanedioic acid, oxo-, dimethyl ester",C5H6O5,NIST17.L,57163.929689005,49565.2691372762,Blank,BW_2021_12_15
True,18.3117495256761,91,1000307-50-9,2526,1636.91588392855,68.4822837078137,"4-Butylbenzoic acid, 4-nitrophenyl ester",C17H17NO4,NIST17.L,78880.1576146124,47877.47069504,Blank,BW_2021_12_15
True,18.3542375922428,91,4537-15-9,1632,1640.54034667354,82.6565485906714,"Benzene, (1-butylheptyl)-",C17H28,NIST20.L,297581.515669853,114575.153149754,Blank,BW_2021_12_15
True,18.4315366869167,173,,1641,1647.13437910444,63.7754162964151,GC_BPMZ_173_RI_1641,,Tesla_Libary_2021_01_01.mslibrary.xml,38821.817819274,16535.9050165461,Blank,BW_2021_12_15
True,18.4785535307174,91,4536-86-1,1643,1651.14517113412,91.6904402788965,"Benzene, (1-propyloctyl)-",C17H28,Tesla_Libary_2021_01_01.mslibrary.xml,221380.932948249,93910.222074035,Blank,BW_2021_12_15
True,18.7281620816025,91,1000325-60-9,2107,1672.43813564437,64.3966036055492,"2-Methylbenzoic acid, 2,5-dichlorophenyl ester",C14H10Cl2O2,NIST17.L,223168.117303097,92628.2283668419,Blank,BW_2021_12_15
True,18.8910461353958,122,3154-18-5,1281,1686.33302972716,51.9812026437636,"Phenol, 4-methylamino, ethyl(ether)",C9H13NO,NIST17.L,11303.7373798278,6168.2593965456,Blank,BW_2021_12_15
True,18.9200774101512,129,141-04-8,1695,1688.809555074,65.0079276001771,Diisobutyl adipate,C14H26O4,Tesla_Libary_2021_01_01.mslibrary.xml,74652.8962409673,16823.4313182046,Blank,BW_2021_12_15
