Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,4.10743242199121,166,127-18-4,814,779.145618376116,89.866879151368,Tetrachloroethylene,C2Cl4,NIST17.L,2648015.39764379,479192.451271625,Blank,BW_2021_04_12
True,4.22260305871537,70.0999984741211,1000132-78-1,1320,785.119767200304,60.870416963905,.alpha.-Ethyl aspartate,C6H11NO4,NIST17.L,29336.3445064104,9158.62589170103,Blank,BW_2021_04_12
True,4.22289440404543,70,110-97-4,1141,785.134879909677,57.9157419790778,Diisopropanolamine,C6H15NO2,NIST17.L,25852.2511089595,9158.62589170103,Blank,BW_2021_04_12
True,4.24359669568232,50,3068-88-0,732,786.208752337218,57.9166585982438,"2-Oxetanone, 4-methyl-",C4H6O2,NIST17.L,37476.4151629508,18682.3700427246,Blank,BW_2021_04_12
True,4.30646713079109,207,1000453-23-5,1534,789.469977130833,62.9939344095044,"(.+/-.)-2-Phenylpropanoic Acid, tert.-butyldimethylsilyl ester",C15H24O2Si,NIST17.L,233505.83753117,188979.291594238,Blank,BW_2021_04_12
True,4.64453982879015,190.900009155273,704-10-9,1364,807.006535655541,61.8814464457412,"2,4-Dichloro-5-fluoroacetophenone",C8H5Cl2FO,NIST17.L,7859.48960249619,4841.82793343924,Blank,BW_2021_04_12
True,4.82048066878161,88,63608-60-6,2425,816.132965727113,68.645579418209,"Androst-5-en-17-one, 3-hydroxy-16,16-dimethoxy-, (3.beta.)-",C21H32O4,NIST17.L,13790.5163333552,5120.66348022454,Blank,BW_2021_04_12
True,5.09404911883586,85.0999984741211,5954-75-6,651,830.323550069725,58.857371672485,"Thiirane, ethenyl-",C4H6S,NIST17.L,49503.5831478957,24897.140229126,Blank,BW_2021_04_12
True,5.09437971359425,85,1134-70-9,1786,830.340698731426,55.2007062533904,1-Benzamido-pyrrolidine,C11H14N2O,NIST17.L,44864.956932254,24897.140229126,Blank,BW_2021_04_12
True,5.22619030715855,91.0999984741211,100-41-4,841.179686599479,837.177997933337,76.3985216226042,Ethylbenzene,C8H10,Tesla_Libary_2021_01_01.mslibrary.xml,1260333.10699896,679305.128779409,Blank,BW_2021_04_12
True,5.78734766456063,91,108-38-3,866,866.2864379165,86.2827614526789,m-Xylene,C8H10,Tesla_Libary_2021_01_01.mslibrary.xml,473161.838235224,162322.382335897,Blank,BW_2021_04_12
True,6.27419249682181,83,79-34-5,916,891.540127267727,81.2398564921816,"Ethane, 1,1,2,2-tetrachloro-",C2H2Cl4,NIST17.L,248261.201867248,159312.842353425,Blank,BW_2021_04_12
True,6.30157871651306,95,98-01-1,833,892.960709430169,64.6848697746399,Furfural,C5H4O2,NIST17.L,39510.8328237477,40984.1314298096,Blank,BW_2021_04_12
True,6.30993074809937,133,1585-16-6,1358,893.393947285756,52.0515632236553,"Benzene, 2-(chloromethyl)-1,3,5-trimethyl-",C10H13Cl,NIST17.L,2929.25910759388,5989.55049490453,Blank,BW_2021_04_12
True,6.32255087690192,84,79-34-5,916,894.048580530751,72.0938066409122,"Ethane, 1,1,2,2-tetrachloro-",C2H2Cl4,NIST17.L,1455182.51385298,257492.935226675,Blank,BW_2021_04_12
True,6.32327085192668,84.0999984741211,75-09-2,,894.085927184985,71.2810674042296,Dichloromethane                     P220,CH2Cl2,PMW_TOX2.L,289544.578483761,257492.935226675,Blank,BW_2021_04_12
True,6.40058287459678,123,10599-70-9,1099,898.096268209984,67.3712656995842,"3-Acetyl-2,5-dimethyl furan",C8H10O2,NIST17.L,73752.6022930053,33321.615562978,Blank,BW_2021_04_12
True,7.183441752323,67,13668-59-2,886,938.704843250464,64.3797187821322,2-Cyclopentene-1-methanol,C6H10O,NIST17.L,5609.32005578117,4964.30690829469,Blank,BW_2021_04_12
True,7.47372448560861,105,100-52-7,962,953.762433440694,90.6932287173524,Benzaldehyde,C7H6O,NIST17.L,115847.487958255,39476.7325920829,Blank,BW_2021_04_12
True,7.73499049090287,87.0999984741211,1000143-27-1,1121,967.314863493392,56.0702038450479,(E)-4-Hydroxy-2-methyl-pent-2-enoic acid,C6H10O3,NIST17.L,1797.77239199977,1128.34652001952,Blank,BW_2021_04_12
True,8.04619429327344,87,4352-95-8,1110,983.4576745683,57.962667482896,"1,3-Dioxolane, 2-methyl-2-pentyl-",C9H18O2,NIST17.L,6784.5760982446,2725.59540631673,Blank,BW_2021_04_12
True,8.1363135084358,108,930-87-0,856,988.132352234521,74.9775087030074,"1,2,5-Trimethylpyrrole",C7H11N,NIST17.L,8054.61446879831,3334.84916666106,Blank,BW_2021_04_12
True,8.27806745385777,55.0999984741211,6705-49-3,902,995.485434499707,67.0156198100619,7-Oxabicyclo[4.1.0]heptan-2-one,C6H8O2,NIST17.L,133025.723672175,24622.4982752075,Blank,BW_2021_04_12
True,8.27848612393956,81,100-73-2,940,995.50715181801,62.3113989780512,"2H-Pyran-2-carboxaldehyde, 3,4-dihydro-",C6H8O2,NIST17.L,116300.332802494,18051.1208556569,Blank,BW_2021_04_12
True,8.28698814414379,97,3173-53-3,,995.948169906048,95.4236065548153,"Cyclohexane, isocyanato-",C7H11NO,NIST20.L,903578.94612475,144502.647030303,Blank,BW_2021_04_12
True,8.43781063224714,280.899993896484,556-67-2,994,1003.77165699957,92.9095479313376,"Cyclotetrasiloxane, octamethyl-",C8H24O4Si4,NIST17.L,626968.284372299,246031.780893488,Blank,BW_2021_04_12
True,9.00893707081851,57,3522-94-9,777,1033.39721468078,85.4484086307294,"Hexane, 2,2,5-trimethyl-",C9H20,NIST17.L,272113.576888928,128146.533207899,Blank,BW_2021_04_12
True,9.00939488962523,57.0999984741211,110-63-4,900,1033.42096272771,82.4350517742523,"1,4-Butanediol",C4H10O2,NIST17.L,131969.623453535,92232.6230774981,Blank,BW_2021_04_12
True,9.04437858682831,88,1000455-01-0,1258,1035.23564240177,59.3136146414698,"L-3-Aminoisobutyric acid, N-methoxycarbonyl-, methyl ester",C7H13NO4,NIST17.L,162199.839617004,63089.7676755981,Blank,BW_2021_04_12
True,9.07740688320824,70,66411-54-9,1104,1036.94889122625,76.8856906686321,"2-Pyrrolidinemethanamine, N-methyl-, (S)-",C6H14N2,NIST17.L,61478.2157100446,42983.4428330006,Blank,BW_2021_04_12
True,9.09871544712168,57.0999984741211,42075-43-4,942,1038.05421230174,70.4694777877083,S-Methyl pentanethioate,C6H12OS,NIST17.L,101373.422242527,41974.6074409417,Blank,BW_2021_04_12
True,9.09874275266828,57,590-35-2,626,1038.05562869922,74.3448429315165,"Pentane, 2,2-dimethyl-",C7H16,NIST17.L,172648.48847269,73633.7087964807,Blank,BW_2021_04_12
True,9.10970238940449,71.0999984741211,17302-23-7,1046,1038.62412864663,64.9919047543653,"4,5-Dimethylnonane",C11H24,Tesla_Libary_2021_01_01.mslibrary.xml,825758.503693831,98231.4165416184,Blank,BW_2021_04_12
True,9.20867276327655,57,637-88-7,1062,1043.75793496667,61.698867168252,"1,4-Cyclohexanedione",C6H8O2,NIST17.L,97610.310777085,42620.6590426201,Blank,BW_2021_04_12
True,9.5038647952733,57,51677-41-9,,1059.07018104799,83.6297339866335,"Butane, 2-azido-2,3,3-trimethyl-",C7H15N3,NIST20.L,338032.846256601,163193.706956509,Blank,BW_2021_04_12
True,9.52289051190352,112.099998474121,5930-94-9,1081,1060.05708592122,74.3042180497396,3-Nitropyrrole,C4H4N2O2,NIST17.L,65011.4170493995,37881.9099213745,Blank,BW_2021_04_12
True,9.60504063044055,57,17302-27-1,1021,1064.31838939252,84.4320322745206,"Nonane, 2,5-dimethyl-",C11H24,NIST17.L,481489.65744949,137582.727250066,Blank,BW_2021_04_12
True,9.66775898273102,71,5164-11-4,890,1067.571725323,73.8981729812655,"Hydrazine, 1,1-di-2-propenyl-",C6H12N2,NIST17.L,192548.670408141,106534.006977998,Blank,BW_2021_04_12
True,9.72874089909124,71,1000309-20-2,1972,1070.73498858421,86.0561802553383,"Sulfurous acid, 2-ethylhexyl hexyl ester",C14H30O3S,NIST17.L,517482.591865699,67936.8297585396,Blank,BW_2021_04_12
True,9.72944531510905,57.0999984741211,62016-30-2,966,1070.77152815927,87.7683754640363,"Octane, 2,3,3-trimethyl-",C11H24,NIST17.L,338040.994164849,75677.7607252554,Blank,BW_2021_04_12
True,9.79545705843646,105,98-86-2,1065,1074.19569937165,78.8335329810978,Acetophenone,C8H8O,NIST17.L,61608.0260360873,39426.2481203416,Blank,BW_2021_04_12
True,9.84205709138889,57,31295-56-4,1275,1076.61294338443,81.4392023594706,"Dodecane, 2,6,11-trimethyl-",C15H32,NIST17.L,603041.518298752,146587.113420467,Blank,BW_2021_04_12
True,9.84227844413129,57.0999984741211,2801-84-5,1106,1076.62442542762,80.8881859293407,"Decane, 2,4-dimethyl-",C12H26,NIST17.L,669921.532891311,175025.414509242,Blank,BW_2021_04_12
True,9.92845592549128,85.0999984741211,616-45-5,1076,1081.09463687719,72.282454975145,2-Pyrrolidinone,C4H7NO,NIST20.L,130928.935625289,74522.4580047914,Blank,BW_2021_04_12
True,9.940811801249,57.0999984741211,120-94-5,713,1081.73556274796,66.2183497169346,"Pyrrolidine, 1-methyl-",C5H11N,NIST17.L,549103.393293379,132938.6518806,Blank,BW_2021_04_12
True,10.0367503787728,57.0999984741211,19078-97-8,963,1086.71210326567,67.9473960235071,"2,2-Dimethyl-3-heptanone",C9H18O,NIST17.L,840701.336871257,341875.248527426,Blank,BW_2021_04_12
True,10.0920440970892,119,104-87-0,1079,1089.58030745087,87.4100522111974,"Benzaldehyde, 4-methyl-",C8H8O,NIST17.L,133686.760042384,46428.9188645556,Blank,BW_2021_04_12
