Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,8.49086263960393,281,,1009,1009.76227566486,81.843924842966,GC_BPMZ_281_RI_1009,,Tesla_Libary_2021_01_01.mslibrary.xml,437031.458201909,255093.995630365,Blank,BW_2021_03_15
True,8.5155695512434,57.0999984741211,112918-77-1,1952,1011.02406090505,55.8927572085877,"4-BOC-aminophenylacetic acid, methyl ester",C14H19NO4,NIST17.L,98302.5546746063,16532.441008848,Blank,BW_2021_03_15
True,8.96445163029172,71.0999984741211,560-21-4,760,1033.9485279609,86.9143100589021,"Pentane, 2,3,3-trimethyl-",C8H18,NIST17.L,87491.5343538063,33321.8468936623,Blank,BW_2021_03_15
True,8.9647304232064,57,5857-36-3,804,1033.96276595187,83.4099005298202,"2,2,4-Trimethyl-3-pentanone",C8H16O,NIST17.L,134004.813194814,83392.383695227,Blank,BW_2021_03_15
True,9.05623803174592,57,17302-23-7,1046,1038.63607160437,71.258547764546,"4,5-Dimethylnonane",C11H24,Tesla_Libary_2021_01_01.mslibrary.xml,200202.484171102,48367.3497851504,Blank,BW_2021_03_15
True,9.12609054097675,71.0999984741211,595-37-9,890,1042.20344847543,52.8091398564804,"Butanoic acid, 2,2-dimethyl-",C6H12O2,NIST17.L,46953.4757765942,27710.5305996089,Blank,BW_2021_03_15
True,9.21096355210408,109,10504-04-8,816,1046.53792436194,71.4260145928957,"Furan, 2,3,5-trimethyl-",C7H10O,NIST17.L,92671.0965406151,22860.2466095581,Blank,BW_2021_03_15
True,9.22336661386329,70,73121-93-4,769,1047.17135036391,56.1712135499296,N-Propylcyclopropanamine,C6H13N,NIST17.L,41239.1056543239,7125.59566955913,Blank,BW_2021_03_15
True,9.24612911524767,57.0999984741211,21532-61-6,2406,1048.3338343156,53.3747438252377,N-(p-Methoxyphenyl)-p-chloro-benzenesulfinylamide,C13H12ClNO2S,NIST17.L,16514.3070558051,4513.77193749998,Blank,BW_2021_03_15
True,9.41608736812056,139.099990844727,1000367-26-9,2113,1057.01362473431,55.8099835624412,"9-((5R,8R,8aS)-8-Methyloctahydroindolizin-5-yl)nonan-2-ol",C18H35NO,NIST17.L,9421.30453201587,3959.94309629401,Blank,BW_2021_03_15
True,9.46016466125804,57,1070-87-7,773,1059.26465791564,84.5796662977906,"Pentane, 2,2,4,4-tetramethyl-",C9H20,NIST17.L,217020.48976249,98425.3909326589,Blank,BW_2021_03_15
True,9.46912210861245,71.0999984741211,2884-06-2,1054,1059.72211593494,52.2059060051701,"2,3-Dimethylnonane",C11H24,Tesla_Libary_2021_01_01.mslibrary.xml,171319.802314467,74883.2699399801,Blank,BW_2021_03_15
True,9.55830869474624,84,54699-50-2,981,1064.27688666667,71.677294743598,"Methanamine, N-[2-methyl-1-(1-methylethyl)butylidene]-",C9H19N,NIST17.L,143687.191642797,32676.5803352689,Blank,BW_2021_03_15
True,9.56520309154079,57,17302-27-1,1021,1064.62898442144,89.0838725073703,"Nonane, 2,5-dimethyl-",C11H24,NIST17.L,391328.876859,111949.829038011,Blank,BW_2021_03_15
True,9.56628719525965,57.0999984741211,1072-05-5,827,1064.68434974152,86.4557880893357,"Heptane, 2,6-dimethyl-",C9H20,NIST17.L,217317.554309952,109459.783189312,Blank,BW_2021_03_15
True,9.61485859358452,140,25023-22-7,1081,1067.16489746826,53.3038912260205,"Imidazol-1-yl-acetic acid, methyl ester",C6H8N2O2,NIST17.L,2299.45966175379,7031.15045430495,Blank,BW_2021_03_15
True,9.62011874073801,71,5164-11-4,890,1067.43353387804,65.9539396280285,"Hydrazine, 1,1-di-2-propenyl-",C6H12N2,NIST17.L,93955.8721172706,37011.1583607596,Blank,BW_2021_03_15
True,9.6827377771041,57,62016-30-2,966,1070.63149633465,86.7026037936514,"Octane, 2,3,3-trimethyl-",C11H24,NIST17.L,312694.304597766,75372.9373734832,Blank,BW_2021_03_15
True,9.75121610954473,105,136-36-7,1855,1074.12869381556,86.3774648374118,"1,3-Benzenediol, monobenzoate",C13H10O3,NIST17.L,39883.3008691369,23506.1083521796,Blank,BW_2021_03_15
True,9.76847921120482,207,1000459-50-1,2805,1075.01032269709,64.8363501003926,"2-(1-Phenylethyl)-5,12-dioxa-2,4,6,11,13-pentaazatricyclo[8.3.0.0(3,7)]trideca-1(13),3,6,8,10-pentaene-8,9-diamine",C14H13N7O2,NIST17.L,358636.017137932,187583.915606445,Blank,BW_2021_03_15
True,9.82006288620096,57,998-35-6,1150,1077.64470779122,78.368371699792,"Nonane, 5-propyl-",C12H26,NIST17.L,400538.146806704,73557.9315290112,Blank,BW_2021_03_15
True,9.82368813917006,71.0999984741211,17312-78-6,1247,1077.8298499391,82.1069171366814,"Undecane, 3,4-dimethyl-",C13H28,NIST17.L,240121.46663664,42375.083087891,Blank,BW_2021_03_15
True,9.91559544886479,85,62238-12-4,1121,1082.52356838238,74.9751764643272,"Decane, 2,3,6-trimethyl-",C13H28,NIST17.L,732023.89256006,83463.1926344682,Blank,BW_2021_03_15
True,9.91587837667088,71.0999984741211,16747-30-1,809,1082.5380175428,53.1383769947507,"Hexane, 2,4,4-trimethyl-",C9H20,NIST17.L,359269.858157788,70885.4325644539,Blank,BW_2021_03_15
True,9.91644435546661,57,926-42-1,891,1082.56692215465,76.6209063164475,"1-Propanol, 2,2-dimethyl-, nitrate",C5H11NO3,NIST17.L,176894.931369175,93956.6184854456,Blank,BW_2021_03_15
True,9.92486539350754,70,1000308-89-9,,1082.99698567947,56.924579162511,"Phosphoric acid, dioctyl pentyl ester",C21H45O4P,NIST20.L,54638.4922823902,13994.3699210833,Blank,BW_2021_03_15
True,10.0219881642756,85,1000496-78-8,1085,1087.95705840852,65.5809178350233,"3-Fluoro-2-hydroxypyridine, Ac derivative",C7H6FNO2,NIST20.L,219440.352424302,83561.5050430211,Blank,BW_2021_03_15
True,10.0299893877016,113.099998474121,1189-87-3,907,1088.36568194551,71.9012584909065,"Phosphonofluoridic acid, ethyl-, isopropyl ester",C5H12FO2P,NIST17.L,96970.2344929809,26911.2642468775,Blank,BW_2021_03_15
True,10.0496602380478,120,1000325-95-5,2814,1089.3702748704,74.7124597790622,"1,2-Benzenediol, O,O'-di(2-methylbenzoyl)-",C22H18O4,NIST17.L,68048.3953520173,20747.6783665166,Blank,BW_2021_03_15
True,10.0755805070383,71,1000159-08-6,1030,1090.69402643075,60.773251975966,"3-Butoxy-2,4-dimethyl-1-pentene",C11H22O,NIST17.L,45231.8463360556,32224.654014069,Blank,BW_2021_03_15
True,10.1443926000692,57.0999984741211,1886-75-5,1154,1094.20826910908,70.1595376875776,"Propane, 2-[(1,1-dimethylethyl)sulfonyl]-2-methyl-",C8H18O2S,NIST17.L,171722.99226511,113811.185643554,Blank,BW_2021_03_15
True,10.1469935550895,71,1120-21-4,1100,1094.34110022545,68.2286424707587,Undecane,C11H24,Tesla_Libary_2021_01_01.mslibrary.xml,749652.59695509,168095.608286874,Blank,BW_2021_03_15
True,10.1635616802486,112,1000424-37-9,1411,1095.18723656529,59.2953277654414,"5-Formyl-4,6-dihydroxypyrimidine",C5H4N2O3,NIST17.L,71273.6326078938,15041.4802594367,Blank,BW_2021_03_15
True,10.1877046286713,84,584-13-4,896,1096.42022012953,65.9235737044199,"4H-1,2,4-Triazol-4-amine",C2H4N4,NIST17.L,146343.799867393,63809.8772733405,Blank,BW_2021_03_15
True,10.3128862843276,71,562-49-2,659,1102.81326381524,74.5074494886166,"Pentane, 3,3-dimethyl-",C7H16,NIST17.L,151053.359628285,67761.4483727365,Blank,BW_2021_03_15
True,10.3365329229816,98.0999984741211,18358-37-7,,1104.02090077405,68.4745847795821,Isopropyl propylphosphonofluoridate,C6H14FO2P,NIST20.L,76046.4691926128,7680.45946909226,Blank,BW_2021_03_15
True,10.4079609102653,71,17302-27-1,1108,1107.66873751733,76.880122024448,"2,5-Dimethylnonane",C11H24,Tesla_Libary_2021_01_01.mslibrary.xml,635951.354596012,179257.466642981,Blank,BW_2021_03_15
True,10.4131154483473,156,75-03-6,616,1107.93198045788,79.5480189730173,"Ethane, iodo-",C2H5I,NIST17.L,50352.8447464195,12456.9393075956,Blank,BW_2021_03_15
True,10.4559045756915,71,4282-42-2,1342,1110.11722684202,74.9303104585294,"Nonane, 1-iodo-",C9H19I,NIST17.L,250555.779407153,102206.432905134,Blank,BW_2021_03_15
True,10.4579313971688,71.0999984741211,5171-84-6,984,1110.22073688253,77.5511950882507,"Hexane, 3,3,4,4-tetramethyl-",C10H22,NIST17.L,216649.000772543,102206.432905134,Blank,BW_2021_03_15
True,10.4610864522639,153,1000410-52-2,1513,1110.38186596289,60.6043167181528,"5-(Cyanomethyl)-4,5-dihydro-1,2-oxazole-3-carboxamide",C6H7N3O2,NIST17.L,167669.515937405,13306.1043089984,Blank,BW_2021_03_15
True,10.5242416668644,71,17302-27-1,1108,1113.60721111274,66.1974046812388,"2,5-Dimethylnonane",C11H24,Tesla_Libary_2021_01_01.mslibrary.xml,193562.895362283,34839.9614812947,Blank,BW_2021_03_15
True,10.5613340971486,71,562-49-2,659,1115.50152642574,63.4972856855729,"Pentane, 3,3-dimethyl-",C7H16,NIST17.L,112930.828908036,59679.6851091747,Blank,BW_2021_03_15
True,10.6494418129168,85.0999984741211,930-33-6,1012,1120.00119910543,89.1770668395487,"3H-1,2,4-Triazol-3-one, 1,2-dihydro-",C2H3N3O,NIST17.L,369348.004643644,280291.555165332,Blank,BW_2021_03_15
True,10.6502099433116,85,691-57-6,,1120.04042762613,61.9244209601213,2-Azidopropane,C3H7N3,NIST20.L,373397.384306687,280291.555165332,Blank,BW_2021_03_15
True,10.6523983931229,71,1632-70-8,1156,1120.15219204699,83.9747389959254,"Undecane, 5-methyl-",C12H26,NIST17.L,2343693.5234686,330550.320710758,Blank,BW_2021_03_15
True,10.6524969909413,71.0999984741211,2801-84-5,1106,1120.1572274506,88.6005575423846,"Decane, 2,4-dimethyl-",C12H26,NIST17.L,1098584.5039466,330550.320710758,Blank,BW_2021_03_15
True,10.6773032847734,57.0999984741211,79-03-8,632,1121.4240881525,69.1965445941436,Propanoyl chloride,C3H5ClO,NIST17.L,59213.4420803465,194200.389806647,Blank,BW_2021_03_15
True,10.680525571566,57,4975-21-7,839,1121.58865076453,66.6327505212437,"Furazan, dimethyl-",C4H6N2O,NIST17.L,376037.775754776,270881.065391556,Blank,BW_2021_03_15
True,10.705361293702,123,445-27-2,1070,1122.85701437379,73.5335063810897,o-Fluoroacetophenone,C8H7FO,NIST17.L,146646.342236758,56351.5596121816,Blank,BW_2021_03_15
True,10.7233911294151,139,87031-30-9,1244,1123.77780046466,71.1735018327498,3-tert-Butyl-1-methyl-2-pyrazolin-5-one,C8H14N2O,NIST17.L,101327.402977016,17753.2861947338,Blank,BW_2021_03_15
True,10.7375484528653,57.0999984741211,17312-50-4,1112,1124.50081684286,86.2095089199608,"Decane, 2,5-dimethyl-",C12H26,NIST17.L,1946980.21163803,570799.944884014,Blank,BW_2021_03_15
True,10.740133074422,71.0999984741211,6154-04-7,,1124.63281380708,68.3735238897195,5-Amino-2-methyl-2H-tetrazole,C2H5N5,NIST20.L,458055.196928768,267062.859392013,Blank,BW_2021_03_15
True,10.7480400054844,84,44898-60-4,827,1125.03662182062,74.9453113481366,"2-Propen-1-amine, N,N-bis(1-methylethyl)-",C9H19N,NIST17.L,293956.787793996,65437.9028888752,Blank,BW_2021_03_15
True,10.8555452287817,71,17312-54-8,1134,1130.52692777143,59.4386265378261,"3,7-Dimethyldecane",C12H26,Tesla_Libary_2021_01_01.mslibrary.xml,374525.932293541,154775.268304236,Blank,BW_2021_03_15
True,10.8585599191545,112,3530-15-2,1075,1130.68088840688,77.0045574560577,"4-Amino-3,5-dimethyl-1,2,4-triazole",C4H8N4,NIST17.L,139327.805866781,28117.8546797938,Blank,BW_2021_03_15
True,10.9215550949148,71,17312-54-8,1134,1133.89806035203,83.339445646035,"3,7-Dimethyldecane",C12H26,Tesla_Libary_2021_01_01.mslibrary.xml,1291047.99419674,315325.423384799,Blank,BW_2021_03_15
True,10.9225473847464,70,3975-85-7,1073,1133.94873672477,62.1043608961939,"1H-Pyrazole, 4,5-dihydro-3,5,5-trimethyl-",C6H12N2,NIST17.L,210585.727589891,96157.6806838139,Blank,BW_2021_03_15
True,10.9227201941553,70.0999984741211,462-06-6,666,1133.95756212411,55.3695771873559,"Benzene, fluoro-",C6H5F,NIST17.L,157089.754926732,96157.6806838139,Blank,BW_2021_03_15
True,10.9695346311768,112,62458-20-2,947,1136.34838160506,71.7828560616473,"1,3-Dioxolan-2-one, 4,5-bis(methylene)-",C5H4O3,NIST17.L,95850.21621743,54345.2499555653,Blank,BW_2021_03_15
True,11.0431406381611,84,2345-51-9,773,1140.10745010207,80.3778596335472,3-Butynoic acid,C4H4O2,NIST17.L,28242.4702965437,26363.6316514085,Blank,BW_2021_03_15
True,11.0497684091401,85,61142-42-5,977,1140.44593124122,66.1429368549817,"2-Octene, 2-methoxy-",C9H18O,NIST17.L,170788.137572229,87470.3537907781,Blank,BW_2021_03_15
True,11.0536381662025,71,17312-54-8,1134,1140.64356024543,73.4588650603304,"3,7-Dimethyldecane",C12H26,Tesla_Libary_2021_01_01.mslibrary.xml,904143.023586506,200126.96445793,Blank,BW_2021_03_15
True,11.055622577052,70.0999984741211,23399-21-5,1181,1140.74490436957,52.8351971080434,"Cyclohexanamine, 5-methyl-2-(1-methylethyl)-, (1.alpha.,2.alpha.,5.beta.)-",C10H21N,NIST17.L,69582.7389802489,42036.3320570048,Blank,BW_2021_03_15
True,11.0907370430982,85,40497-30-1,1377,1142.53820478773,73.2626992197282,"4,6-Dihydroxy-2-methylpyrimidine",C5H6N2O2,NIST17.L,318251.708667867,49893.799414957,Blank,BW_2021_03_15
True,11.1470076513307,98,39986-37-3,1031,1145.4119521812,82.9367444529143,"2,4-Dimethyl-2-oxazoline-4-methanol",C6H11NO2,NIST17.L,188476.94622241,58936.9232907383,Blank,BW_2021_03_15
True,11.1740952487862,113.099998474121,1000407-80-6,1824,1146.79531936041,58.3646235828531,"Benzamide, 3,4-difluoro-N-(3,4-difluorobenzoyl)-N-ethyl-",C16H11F4NO2,NIST17.L,29483.4159887072,19928.612028129,Blank,BW_2021_03_15
True,11.1740957190063,113,1000298-39-8,,1146.79534337461,62.9099058028552,1-Isopropylbutyl ethylphosphonofluoridate,C9H20FO2P,NIST20.L,24314.4106940392,19928.612028129,Blank,BW_2021_03_15
True,11.2332065295705,80.0999984741211,55590-24-4,869,1149.81414027623,53.6419318916132,7-Azanorbornene,C6H9N,NIST17.L,3048.86172999669,676.388414323552,Blank,BW_2021_03_15
True,11.2463128554628,57.0999984741211,17302-36-2,1144,1150.48348207035,73.5401785306502,5-Ethyldecane,C12H26,NIST20.L,187554.135277443,42794.7797646478,Blank,BW_2021_03_15
True,11.2558535819128,85.0999984741211,63922-61-2,1255,1150.97072823009,53.1480934729684,"3-Octyne-2,5-dione, 6,6,7-trimethyl-",C11H16O2,NIST17.L,40211.476246953,24227.4307220883,Blank,BW_2021_03_15
True,11.3409344629444,85,32272-52-9,1057,1155.31582006006,63.4739066149357,"Thiazole, 2-methyl-4-(1-methylethyl)-",C7H11NS,NIST17.L,183548.185306356,96049.5461357417,Blank,BW_2021_03_15
True,11.369177104338,112,1000331-41-5,1409,1156.75817548572,76.237401339037,"Carbonic acid, butyl 3-fluorophenyl ester",C11H13FO3,NIST17.L,249101.53802164,103032.203944396,Blank,BW_2021_03_15
True,11.4045904730397,71,7045-71-8,1164,1158.56674090197,66.3661592019775,2-Methylundecane,C12H26,Tesla_Libary_2021_01_01.mslibrary.xml,1608144.20238194,373098.7546416,Blank,BW_2021_03_15
True,11.4220184424895,57.0999984741211,4923-01-7,1167,1159.45678960329,85.0160811505274,"1H-1,2,4-Triazol-3-amine, 5-methyl-",C3H6N4,NIST20.L,508277.919484823,268759.875823009,Blank,BW_2021_03_15
True,11.4461618009368,71.0999984741211,5164-11-4,890,1160.68979410753,74.750074229063,"Hydrazine, 1,1-di-2-propenyl-",C6H12N2,NIST17.L,363128.638006846,181194.250253256,Blank,BW_2021_03_15
True,11.4504749269038,84.0999984741211,1000409-37-8,1302,1160.91006602025,54.7322976154558,"5-Ethoxy-3,4-dihydro-2H-pyrrole-2-carboxylic acid",C7H11NO3,NIST17.L,168106.634870999,96565.6514053496,Blank,BW_2021_03_15
True,11.4504750203972,84,51099-55-9,1312,1160.91007079498,66.750029077324,"5-Ethoxy-3,4-dihydro-2H-pyrrole-2-carboxylic acid, ethyl ester",C9H15NO3,NIST17.L,172788.110265281,96565.6514053496,Blank,BW_2021_03_15
True,11.4900076840449,354.999969482422,1000072-26-7,2151,1162.9290091481,56.8155537510068,"N-(Trifluoroacetyl)-N,O,O',O''-tetrakis(trimethylsilyl)norepinephrine",C22H42F3NO4Si4,NIST17.L,74792.4419970318,31854.8119041618,Blank,BW_2021_03_15
True,11.490847338884,355,541-02-6,1163.45723951715,1162.97189043162,81.4877351863635,Decamethylcyclopentasiloxane,C10H30O5Si5,Tesla_Libary_2021_01_01.mslibrary.xml,219329.001071709,30681.4856507167,Blank,BW_2021_03_15
True,11.5143511777975,71,7045-71-8,1164,1164.17223458882,77.2173170625486,2-Methylundecane,C12H26,Tesla_Libary_2021_01_01.mslibrary.xml,553031.933017713,213521.80781362,Blank,BW_2021_03_15
True,11.5914375877007,85.0999984741211,7045-71-8,1164,1168.10904772252,94.4722452580683,2-Methylundecane,C12H26,Tesla_Libary_2021_01_01.mslibrary.xml,860518.671095495,258900.109846679,Blank,BW_2021_03_15
True,11.6213487899465,70,927-80-0,493,1169.63661677125,67.8833953973755,Ethoxyacetylene,C4H6O,NIST17.L,118080.729413837,52728.0643133658,Blank,BW_2021_03_15
True,11.6295464786794,140,1073-29-6,1143,1170.05527381742,73.8230945181712,"Phenol, 2-(methylthio)-",C7H8OS,NIST17.L,118845.621075598,27200.9658261723,Blank,BW_2021_03_15
True,11.7082390906243,85,1002-43-3,1170,1174.0741159015,86.2750312018306,3-Methylundecane,C12H26,Tesla_Libary_2021_01_01.mslibrary.xml,675158.115821194,169409.860198846,Blank,BW_2021_03_15
True,11.9655965847435,207,1000192-35-6,,1187.2173971125,62.7742148625549,"2-t-Butyl-5-(dimethoxy-phosphoryl)-3-methyl-4-oxoimidazolidine-1-carboxylic acid, t-butyl ester",C15H29N2O6P,NIST20.L,310580.11938343,139998.812921875,Blank,BW_2021_03_15
True,12.002983334572,155,7224-81-9,1255,1189.1267433635,60.9601800377912,"3-Oxa-9-azabicyclo[3.3.1]nonan-7-one, 9-methyl-",C8H13NO2,NIST17.L,19655.4023085146,6067.45177804052,Blank,BW_2021_03_15
True,12.1580561499573,57.0999984741211,381-88-4,389,1197.04633252396,61.0238335276862,"2-Butanone, 1,1,1-trifluoro-",C4H5F3O,NIST17.L,43904.2157457499,29654.1088675275,Blank,BW_2021_03_15
True,12.1580785542705,57,1000216-83-7,1165,1197.04747671519,64.573093420028,N-(2-Methylhept-2-yl)trifluoroacetamide,C10H18F3NO,NIST17.L,31777.1529770795,17495.0893940199,Blank,BW_2021_03_15
True,12.2191625304466,57.0999984741211,1070-87-7,773,1200.21335662763,73.4342557967021,"Pentane, 2,2,4,4-tetramethyl-",C9H20,NIST17.L,130502.275826282,91192.0869209086,Blank,BW_2021_03_15
True,12.2195700692744,57,112-40-3,1200,1200.23994015901,73.6327991954428,Dodecane,C12H26,Tesla_Libary_2021_01_01.mslibrary.xml,319648.865365315,79142.8804330063,Blank,BW_2021_03_15
True,12.3418252518617,57,4975-21-7,839,1208.21457781514,66.5165052032938,"Furazan, dimethyl-",C4H6N2O,NIST17.L,39710.8980072826,25433.7581011113,Blank,BW_2021_03_15
True,12.3967867234058,57,17312-80-0,1212.14265774729,1211.79968407678,68.7986797646747,"2,4-Dimethylundecane",C13H28,Tesla_Libary_2021_01_01.mslibrary.xml,224930.349133548,57858.9817058418,Blank,BW_2021_03_15
True,12.4000699001165,57.0999984741211,557-35-7,1093,1212.01384387005,76.2436155755053,"Octane, 2-bromo-",C8H17Br,NIST17.L,151838.976861895,57407.5797592638,Blank,BW_2021_03_15
True,12.4035869234788,57,4415-82-1,783,1212.24325735052,69.477114352108,Cyclobutanemethanol,C5H10O,NIST17.L,91926.9290687707,57858.9817058418,Blank,BW_2021_03_15
True,12.439568726614,56.0999984741211,107-16-4,708,1214.5903303837,79.0096146448653,"Acetonitrile, hydroxy-",C2H3NO,NIST17.L,63073.6296883914,60616.1371347066,Blank,BW_2021_03_15
True,12.4484726250402,57.0999984741211,17312-80-0,1212.14265774729,1215.17112673256,75.5120753097554,"2,4-Dimethylundecane",C13H28,Tesla_Libary_2021_01_01.mslibrary.xml,1025791.79300075,246521.267854045,Blank,BW_2021_03_15
True,12.4488439688433,71.0999984741211,18641-75-3,1109,1215.19534928258,79.0714910473716,"Methylamine, N-(1-propylpentylidene)-",C9H19N,NIST17.L,316105.195357966,107189.476646364,Blank,BW_2021_03_15
True,12.4570528573762,57,497-06-3,814,1215.73081052213,67.9603409388759,"3-Butene-1,2-diol",C4H8O2,NIST17.L,290329.025270994,259206.806676803,Blank,BW_2021_03_15
