Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,4.10644901631228,70.0999984741211,123-84-2,1122,778.868883594141,55.0095131403368,1-(2-Aminoethylamino)-2-propanol,C5H14N2O,NIST17.L,531376.383024745,79646.7434627837,Blank,BW_2021_07_13
True,4.11025247337539,97.0999984741211,2425-77-6,1504,779.065919877846,67.4497183116249,"1-Decanol, 2-hexyl-",C16H34O,NIST17.L,2460695.02739405,171626.406145993,Blank,BW_2021_07_13
True,4.1103402543693,97,45235-48-1,1989,779.070467330474,68.8745717287157,"1-Decanol, 2-octyl-",C18H38O,NIST17.L,2723688.95294508,171626.406145993,Blank,BW_2021_07_13
True,4.12162200916906,81.0999984741211,25236-64-0,736,779.654913270714,52.8331719089338,"2,2,2-Trifluoroethyl methanesulfonate",C3H5F3O3S,NIST17.L,1158983.87488249,99446.1690367373,Blank,BW_2021_07_13
True,4.19276534058744,166,1435-48-9,1015,783.340459709242,69.4547100570221,"1,3-Dichloro-4-fluorobenzene",C6H3Cl2F,NIST17.L,241828.00998503,55559.8008570524,Blank,BW_2021_07_13
True,4.20838342778511,67.0999984741211,109-97-7,755,784.149547286396,65.5245628009122,Pyrrole,C4H5N,NIST17.L,224165.46815582,111745.79750752,Blank,BW_2021_07_13
True,4.2334018606785,69,2562-38-1,943,785.445615300213,52.5560400462291,"Cyclopentane, nitro-",C5H9NO2,NIST17.L,2006576.65554257,351188.313274479,Blank,BW_2021_07_13
True,4.33314899320324,56.0999984741211,123-86-4,812,790.612968047135,96.741922376877,"Acetic acid, butyl ester",C6H12O2,NIST17.L,594483.254951135,241202.884416715,Blank,BW_2021_07_13
True,4.39464195643168,83.0999984741211,13090-31-8,951,793.798581752632,88.7936425037297,"1,5-Diazabicyclo[3.1.0]hexane",C4H8N2,NIST17.L,81828.3634615895,25614.9131676791,Blank,BW_2021_07_13
True,4.40592875862803,83,6086-21-1,753,794.383289170851,83.8055243948519,"1-Methyl-1H-1,2,4-triazole",C3H5N3,NIST17.L,95447.7035958175,25614.9131676791,Blank,BW_2021_07_13
True,4.46692526773078,208,2309-08-2,1836,797.543184306548,52.02317340022,"2-Propenoic acid, 3-[4-(acetyloxy)-3-methoxyphenyl]-, methyl ester",C13H14O5,NIST17.L,69308.6518076906,40240.7964749584,Blank,BW_2021_07_13
True,4.47972984756028,207,541-05-9,851,798.206519472988,90.7466628676633,"Cyclotrisiloxane, hexamethyl-",C6H18O3Si3,NIST17.L,378842.634632703,161959.861283692,Blank,BW_2021_07_13
True,4.62024823558828,55,1000329-76-8,1370,805.486007714811,71.1658302945161,"1,2-Benzenediol, O-acryloyl-",C9H8O3,NIST17.L,29546.6842750995,19425.7247167968,Blank,BW_2021_07_13
True,4.90104389202233,128,84310-28-1,1385,820.032493111153,52.1525838800869,"2-(1-Mercaptoethyl)-2,4,5-trimethyl-3-thiazoline",C8H15NS2,NIST17.L,8911.06029317193,4564.34300250239,Blank,BW_2021_07_13
True,4.96403413012465,80.0999984741211,7773-06-0,,823.295672429181,74.6307502488083,Ammonium sulfamate,H6N2O3S,NIST20.L,7601.92449726362,3110.69689657596,Blank,BW_2021_07_13
True,5.06669423404532,74.0999984741211,623-86-9,952,828.613930273456,69.8776188767347,"Acetic acid, (acetyloxy)-, ethyl ester",C6H10O4,NIST17.L,63312.1780391604,26805.536039324,Blank,BW_2021_07_13
True,5.20500600906011,91,100-41-4,855,835.779105977901,97.2685744792496,Ethylbenzene,C8H10,NIST17.L,2519010.22546313,1291904.61332916,Blank,BW_2021_07_13
True,5.20594935300875,106,16814-08-7,,835.827975462375,65.6143848816443,Diethyl 1-amino-1-phenylmethanephosphonate,C11H18NO3P,NIST20.L,726381.319115575,529621.45210812,Blank,BW_2021_07_13
True,5.36896868814828,77,461-64-3,460,844.273114564751,69.3185027179864,Ethyl fluoroformate,C3H5FO2,NIST17.L,701087.371183553,456481.448641356,Blank,BW_2021_07_13
True,5.37302063796882,91,108-38-3,866,844.483023897537,98.0174219620058,"Benzene, 1,3-dimethyl-",C8H10,NIST17.L,11166033.2639744,4424049.06340037,Blank,BW_2021_07_13
True,5.38613311228053,101,1000363-23-1,2669,845.16230939115,60.2764727914252,"Silane, diethylhexadecyloxy(pentafluorobenzyloxy)-",C27H45F5O2Si,NIST17.L,17878.2423378365,2135.24370220919,Blank,BW_2021_07_13
True,5.84580857192783,104,100-42-5,893,868.975577892996,79.7595500781137,Styrene,C8H8,NIST17.L,891392.486066287,398428.660560741,Blank,BW_2021_07_13
True,5.88573610066408,65.0999984741211,40723-63-5,62,871.044004524126,60.2387341863511,"Propane, 1,1,2,2-tetrafluoro-",C3H4F4,NIST17.L,212602.987066514,59340.5747095338,Blank,BW_2021_07_13
True,5.88826252869085,91,108-38-3,866,871.174884926135,97.8275801388205,"1,3-Dimethylbenzene",C8H10,Tesla_Libary_2021_01_01.mslibrary.xml,3791915.99512498,1558797.43033942,Blank,BW_2021_07_13
True,5.92550373773405,98,10493-98-8,926,873.104148043552,86.0007486520057,"2-Cyclopenten-1-one, 2-hydroxy-",C5H6O2,NIST17.L,91399.8560821434,35967.9591445313,Blank,BW_2021_07_13
True,5.93211408693397,98.0999984741211,2497-21-4,855,873.446594039057,70.5345853412695,4-Hexen-3-one,C6H10O,NIST17.L,66939.9172171936,35967.9591445313,Blank,BW_2021_07_13
True,6.64031795072059,105,526-73-8,1013,910.134758282882,69.9122110343114,"Benzene, 1,2,3-trimethyl-",C9H12,NIST17.L,99819.0137481699,45132.4016816794,Blank,BW_2021_07_13
True,7.09847425795337,87.0999984741211,2568-92-5,949,933.869327816613,81.2843503309598,"Butane, 2,2'-[methylenebis(oxy)]bis-",C9H20O2,NIST17.L,55813.8405149613,16816.7108902999,Blank,BW_2021_07_13
True,7.33545739099682,91,103-65-1,953,946.146126281997,87.4328271686861,"Benzene, propyl-",C9H12,NIST20.L,147403.679568531,80814.7500902851,Blank,BW_2021_07_13
True,7.49950740785668,106,100-52-7,962,954.644659360559,62.451045039015,Benzaldehyde,C7H6O,Tesla_Libary_2021_01_01.mslibrary.xml,362614.199545164,139293.769375081,Blank,BW_2021_07_13
True,7.53333041007966,105,526-73-8,1013,956.396843899826,82.8714849271382,"Benzene, 1,2,3-trimethyl-",C9H12,NIST17.L,655792.093550234,365223.50876055,Blank,BW_2021_07_13
True,7.55663334642112,192.900009155273,1000071-90-9,1602,957.604041430899,72.755261904154,"4-Methylmandelic acid, di-TMS",C15H26O3Si2,NIST17.L,36418.8470902494,28612.732298833,Blank,BW_2021_07_13
True,7.69133135725199,105,108-67-8,972,964.582007801,91.98713119332,Mesitylene,C9H12,Tesla_Libary_2021_01_01.mslibrary.xml,308547.878029856,90600.3402649646,Blank,BW_2021_07_13
True,7.86193183167771,93,122-39-4,,973.41988421746,60.9242205211538,Diphenylamine                                                                                                                                                                                                                                                  ,C12H11N                                                                                                                                                                                                                                                        ,HPPEST.L,11362.4947580884,3514.18386942428,Blank,BW_2021_07_13
True,7.94668275214838,105,108-67-8,972,977.810365333192,78.129165270531,Mesitylene,C9H12,Tesla_Libary_2021_01_01.mslibrary.xml,226634.134958712,74118.6377251394,Blank,BW_2021_07_13
True,8.24831923845446,77,594-71-8,774,993.436500006275,57.1473932382975,"Propane, 2-chloro-2-nitro-",C3H6ClNO2,NIST17.L,91772.1524964136,19512.0574969765,Blank,BW_2021_07_13
True,8.24879421546425,77.0999984741211,299-42-3,1369,993.461105964302,57.4776721552502,Ephedrine,C10H15NO,NIST17.L,87756.2625332802,19512.0574969765,Blank,BW_2021_07_13
True,8.25526808987578,105,95-63-6,990,993.796481948322,92.0147444798326,"1,2,4-Trimethylbenzene              P434",C9H12,Tesla_Libary_2021_01_01.mslibrary.xml,562645.740447907,217868.502417699,Blank,BW_2021_07_13
True,8.32994488178143,97,3173-53-3,,997.665077626391,92.0201891973969,"Cyclohexane, isocyanato-",C7H11NO,NIST20.L,355063.436602489,60561.7243172231,Blank,BW_2021_07_13
True,8.42542222950215,57.0999984741211,124-18-5,1000,1002.61123620284,80.7120128627074,Decane,C10H22,NIST20.L,96617.4850779348,27066.4833492948,Blank,BW_2021_07_13
True,8.49912202780693,281,92968-42-8,2506,1006.42921919221,55.4303337899719,"Pyrazol-3(2H)-one, 4-(2-furfurylidenamino)-1,5-dimethyl-2-phenyl-",C16H15N3O2,NIST17.L,142870.434815318,65091.8452701985,Blank,BW_2021_07_13
True,8.5851272835378,59,10065-72-2,765,1010.88468054936,82.0943481542624,"L-Alanine, methyl ester",C4H9NO2,NIST17.L,32586.1509210878,9419.41805427125,Blank,BW_2021_07_13
True,8.62300114164144,93,5638-76-6,1185,1012.84671775038,75.4633136193967,Betahistine,C8H12N2,NIST17.L,32217.8230784697,16841.183705019,Blank,BW_2021_07_13
True,8.74827290303437,73,77-74-7,752,1019.33636175277,73.3785317187336,"3-Pentanol, 3-methyl-",C6H14O,NIST17.L,24983.0315081612,7737.75072717288,Blank,BW_2021_07_13
True,8.8198740502821,59.0999984741211,1000239-75-1,1469,1023.04562512254,51.7203852882259,N-(1-Cyano-1-methylethyl)-2-hydroxy-2-methylpropionamide,C8H14N2O2,NIST17.L,30195.6598130232,22767.7223089464,Blank,BW_2021_07_13
True,8.88671224353267,105,526-73-8,1013,1026.5081459264,83.4675344335924,"Benzene, 1,2,3-trimethyl-",C9H12,NIST17.L,93998.242191679,34641.6635515986,Blank,BW_2021_07_13
True,9.06802203563158,57.0999984741211,104-76-7,1030,1035.90081345009,93.7311439197722,"1-Hexanol, 2-ethyl-",C8H18O,Tesla_Libary_2021_01_01.mslibrary.xml,480147.152264495,147963.445228874,Blank,BW_2021_07_13
True,9.16249241212419,108,1000163-00-5,,1040.79480636112,73.2220152527845,Trimethylamine (N-B) bis(trifluoromethyl)ethylborane trimethylamine,C7H14BF6N,NIST20.L,50329.5574233167,21518.361994854,Blank,BW_2021_07_13
True,9.36781611180688,59,36687-99-7,844,1051.43150294285,62.0711634057371,"2-Butanone, 3-ethoxy-3-methyl-",C7H14O2,NIST17.L,10723.767808551,4717.33734083876,Blank,BW_2021_07_13
True,9.64348904867769,71.0999984741211,17301-32-5,1185,1065.7126082893,77.9791916787173,"Undecane, 4,7-dimethyl-",C13H28,NIST17.L,149848.515789938,21282.2059142071,Blank,BW_2021_07_13
